time,gFx,gFy,gFz,TgF
1.160829692,0.096,0.9479,0.3007,0.999
1.165583884,0.0967,0.9482,0.3005,0.999
1.172763846,0.096,0.9479,0.2973,0.998
1.177317615,0.0943,0.9491,0.2963,0.999
1.182197807,0.0938,0.9484,0.2961,0.998
1.184834692,0.0953,0.9479,0.2954,0.997
1.189563269,0.0955,0.9477,0.2951,0.997
1.192996653,0.096,0.9479,0.2934,0.997
1.197526653,0.095,0.9489,0.2941,0.998
1.201561077,0.0923,0.9482,0.2941,0.997
1.205459577,0.0923,0.9489,0.2951,0.998
1.209428577,0.0923,0.9504,0.2973,1
1.214254423,0.0926,0.9501,0.2971,1
1.218159115,0.0926,0.9501,0.2973,1
1.2225855,0.0936,0.9486,0.2968,0.998
1.225996653,0.095,0.9477,0.2973,0.998
1.230897961,0.0972,0.9474,0.2985,0.998
1.235311269,0.0975,0.9477,0.2978,0.998
1.238867769,0.0985,0.9469,0.2978,0.998
1.242415769,0.0992,0.9462,0.2981,0.997
1.246484653,0.1002,0.945,0.2998,0.996
1.250434961,0.1007,0.9435,0.3007,0.995
1.255015846,0.1007,0.9435,0.3015,0.996
1.2588345,0.1002,0.9428,0.3027,0.995
1.267305346,0.1002,0.9418,0.3046,0.995
1.272076884,0.0992,0.942,0.3093,0.996
1.275799807,0.1007,0.9416,0.3093,0.996
1.27958223,0.1036,0.9411,0.309,0.996
1.283905846,0.1041,0.9423,0.3093,0.997
1.287184346,0.1026,0.9428,0.309,0.997
1.291384884,0.1036,0.9408,0.3103,0.996
1.296178115,0.1029,0.9416,0.3108,0.997
1.300306576,0.1019,0.9401,0.312,0.996
1.304064423,0.1009,0.9401,0.3149,0.997
1.307905807,0.1009,0.9411,0.3178,0.998
1.312860269,0.1021,0.9406,0.321,0.999
1.31673623,0.1024,0.9413,0.322,1
1.320881653,0.1026,0.942,0.3215,1.001
1.324840576,0.1019,0.9425,0.32,1.001
1.329919961,0.1016,0.9435,0.3183,1.001
1.332389461,0.1036,0.9423,0.3181,1
1.337785384,0.1043,0.9428,0.3164,1
1.341004076,0.1065,0.9433,0.3161,1.001
1.345043115,0.1082,0.9438,0.3127,1
1.349059346,0.1109,0.9435,0.3117,1
1.353903499,0.1092,0.946,0.3095,1.001
1.357726076,0.107,0.9464,0.3066,1.001
1.365697807,0.106,0.946,0.3039,0.999
1.372628038,0.1048,0.946,0.3025,0.999
1.375463769,0.1077,0.9469,0.3042,1
