time,gFx,gFy,gFz,TgF
1.585006345,-0.0537,0.2697,0.879,0.921
1.59254023,-0.0567,0.2687,0.8822,0.924
1.597037114,-0.0635,0.2646,0.891,0.932
1.601313191,-0.0643,0.2646,0.8976,0.938
1.61076446,-0.0645,0.2653,0.9025,0.943
1.617125306,-0.0606,0.2646,0.9159,0.955
1.619612653,-0.0496,0.2653,0.9281,0.967
1.624123229,-0.045,0.266,0.934,0.972
1.626254345,-0.0379,0.2685,0.9425,0.981
1.63034646,-0.033,0.2668,0.9506,0.988
1.634661768,-0.0286,0.2621,0.9589,0.994
1.638501268,-0.0279,0.258,0.9638,0.998
1.640645114,-0.0279,0.2558,0.967,1.001
1.644082076,-0.0276,0.2521,0.9755,1.008
1.647140729,-0.0288,0.2507,0.9794,1.011
1.651213614,-0.0337,0.247,0.9872,1.018
1.655768229,-0.0381,0.2433,0.9936,1.024
1.659237768,-0.0423,0.2394,1.0029,1.032
1.663209191,-0.043,0.2394,1.0124,1.041
1.667404999,-0.0464,0.2394,1.0214,1.05
1.671312691,-0.0474,0.2387,1.0293,1.058
1.674306229,-0.0486,0.2394,1.0339,1.062
1.67663946,-0.0515,0.2404,1.0432,1.072
1.679221691,-0.0523,0.2419,1.0486,1.077
1.683576422,-0.0545,0.2441,1.0574,1.087
1.691033768,-0.0542,0.2475,1.0681,1.098
1.695589537,-0.053,0.2529,1.0776,1.108
1.700312729,-0.0515,0.2582,1.0877,1.119
1.703487037,-0.0503,0.2646,1.0977,1.13
1.709676576,-0.0493,0.2685,1.105,1.138
1.712845114,-0.0464,0.2753,1.1148,1.149
1.717046152,-0.0445,0.2785,1.1211,1.156
1.720145883,-0.0428,0.2802,1.1263,1.161
1.727604422,-0.0423,0.281,1.1287,1.164
1.729833576,-0.0447,0.279,1.1363,1.171
1.733462345,-0.0457,0.2785,1.1385,1.173
1.737027883,-0.0501,0.2756,1.1412,1.175
1.741221576,-0.0559,0.2722,1.1465,1.18
1.745266691,-0.065,0.2687,1.1553,1.188
1.749354037,-0.0738,0.2636,1.1619,1.194
1.753395383,-0.0838,0.2568,1.1688,1.2
1.757519691,-0.0941,0.2511,1.1756,1.206
1.761569768,-0.1107,0.235,1.181,1.209
1.765780037,-0.1134,0.2294,1.1829,1.21
1.769692229,-0.1151,0.2314,1.1871,1.215
1.773950037,-0.1222,0.2287,1.1925,1.22
1.777936768,-0.129,0.2228,1.2039,1.231
1.781962999,-0.1334,0.2157,1.2149,1.241
1.786495152,-0.1368,0.2101,1.2242,1.25
1.790490845,-0.1422,0.2033,1.2323,1.257
1.794468537,-0.1459,0.1981,1.234,1.258
1.798867306,-0.1456,0.1972,1.2323,1.256
1.802922537,-0.1468,0.2064,1.2337,1.259
1.81024546,-0.1466,0.2147,1.2242,1.252
1.812314614,-0.1476,0.2255,1.202,1.232
1.815877922,-0.1476,0.2279,1.1932,1.224
1.819085345,-0.1441,0.2306,1.1795,1.21
1.843404845,-0.139,0.2299,1.1619,1.193
1.850757614,-0.1173,0.2328,1.1004,1.131
1.852903075,-0.117,0.2438,1.0811,1.114
1.856879729,-0.1168,0.2453,1.0791,1.113
1.860468229,-0.1146,0.2455,1.073,1.107
1.864264306,-0.1112,0.247,1.0684,1.102
1.868552806,-0.1092,0.2485,1.0669,1.101
1.873731999,-0.1073,0.2455,1.0669,1.1
1.876266306,-0.1016,0.2402,1.0635,1.095
1.880663229,-0.0967,0.2316,1.061,1.09
1.884635999,-0.0928,0.2196,1.0554,1.082
1.889173345,-0.084,0.2067,1.0478,1.071
1.891397768,-0.0814,0.1994,1.0439,1.066
1.894921191,-0.0765,0.1874,1.0393,1.059
1.897108729,-0.0748,0.1823,1.0363,1.055
1.901237152,-0.0706,0.1688,1.0295,1.046
1.91146346,-0.0684,0.1573,1.0219,1.036
1.913554114,-0.0633,0.141,1.0129,1.025
1.917515998,-0.0618,0.14,1.0126,1.024
1.945353998,-0.0577,0.1305,1.0048,1.015
1.952637383,-0.0562,0.1065,0.9411,0.949
1.95482446,-0.0476,0.106,0.9201,0.927
1.958977075,-0.0437,0.1092,0.9132,0.921
1.963089652,-0.0366,0.1116,0.9044,0.912
1.966723922,-0.03,0.1102,0.8917,0.899
1.971400652,-0.0259,0.1102,0.878,0.885
1.975229729,-0.0178,0.1026,0.86,0.866
1.978950768,-0.0193,0.1011,0.8495,0.856
1.983037114,-0.0244,0.1046,0.8455,0.852
1.987405922,-0.0252,0.1002,0.8375,0.844
1.991501114,-0.0237,0.0955,0.8262,0.832
1.995420422,-0.023,0.0945,0.8192,0.825
1.999799537,-0.0217,0.1019,0.8201,0.827
2.003816498,-0.0137,0.1068,0.8194,0.826
2.011218383,-0.0164,0.1124,0.8196,0.827
2.01370196,-0.0164,0.1126,0.8221,0.83
2.015991537,-0.0139,0.1087,0.8218,0.829
