time,gFx,gFy,gFz,TgF
1.869360653,-0.0555,0.2047,0.9814,1.004
1.87301946,-0.0552,0.202,0.9838,1.006
1.880735345,-0.055,0.2011,0.9838,1.006
1.885931537,-0.0542,0.1996,0.9831,1.005
1.889450845,-0.0533,0.2003,0.9831,1.005
1.900705614,-0.0515,0.2003,0.9794,1.001
1.902932499,-0.0503,0.1998,0.9758,0.997
1.906329499,-0.0496,0.1991,0.9748,0.996
1.909885191,-0.0503,0.1979,0.9755,0.997
1.91514923,-0.0486,0.1981,0.976,0.997
1.918521614,-0.0464,0.1974,0.9745,0.995
1.92214673,-0.0457,0.1969,0.9731,0.994
1.926830999,-0.0469,0.1989,0.9731,0.994
1.931353614,-0.0474,0.1989,0.9723,0.994
1.93448573,-0.0481,0.2013,0.9721,0.994
1.938311191,-0.0469,0.2028,0.9721,0.994
1.943029268,-0.0472,0.204,0.9731,0.995
1.94780646,-0.0469,0.2052,0.9723,0.995
1.95130573,-0.0476,0.2047,0.9714,0.994
1.955252614,-0.0481,0.2055,0.9721,0.995
1.960319614,-0.0489,0.2047,0.9728,0.995
1.963510922,-0.0493,0.2047,0.9743,0.997
1.96798346,-0.052,0.204,0.9758,0.998
1.972306037,-0.0557,0.2035,0.9772,1
1.980569883,-0.0599,0.1998,0.9784,1
1.984143076,-0.0674,0.1957,0.9816,1.003
1.988217883,-0.0723,0.1935,0.985,1.006
1.990586883,-0.0735,0.1925,0.9872,1.009
1.992653691,-0.074,0.192,0.9894,1.011
2.002591345,-0.0738,0.1908,0.9926,1.013
2.005852191,-0.0782,0.1891,0.9955,1.016
2.012188383,-0.0804,0.1908,0.9941,1.015
2.014505691,-0.0777,0.1923,0.997,1.018
2.01653696,-0.0765,0.1915,0.998,1.019
2.021148691,-0.073,0.1901,0.9955,1.016
2.026595614,-0.0708,0.192,0.9948,1.016
2.029429037,-0.0689,0.194,0.9936,1.015
2.03359746,-0.0669,0.1959,0.9933,1.015
2.037205306,-0.0662,0.1959,0.9914,1.013
2.041376345,-0.0638,0.1972,0.9887,1.01
2.043929422,-0.0635,0.1984,0.9885,1.01
2.046561576,-0.0613,0.2011,0.9875,1.01
2.049689499,-0.0594,0.2023,0.9872,1.009
2.053920576,-0.0581,0.2057,0.985,1.008
2.057220768,-0.0557,0.2081,0.9843,1.008
2.059583076,-0.0557,0.2089,0.9855,1.009
2.061660306,-0.0559,0.2089,0.9868,1.01
2.066181114,-0.0557,0.2099,0.985,1.009
2.070372806,-0.0562,0.2108,0.9853,1.009
2.074197229,-0.0584,0.2111,0.9865,1.011
2.081628922,-0.0599,0.2101,0.9877,1.012
2.084114306,-0.0665,0.2069,0.9938,1.017
2.087730383,-0.0677,0.2064,0.9953,1.019
2.092163768,-0.0704,0.2045,0.999,1.022
2.105017383,-0.0694,0.2018,1.0012,1.024
2.108560729,-0.0635,0.1986,0.998,1.02
2.113509268,-0.0618,0.1984,0.9963,1.018
2.116799153,-0.0594,0.1998,0.9914,1.013
2.119119345,-0.0584,0.1996,0.989,1.011
2.123780037,-0.0559,0.2006,0.9838,1.006
2.127674845,-0.0542,0.2028,0.978,1
2.132040191,-0.0513,0.204,0.9745,0.997
2.135834806,-0.0501,0.2045,0.9716,0.994
2.139157537,-0.0498,0.2057,0.9699,0.993
2.143559729,-0.0523,0.206,0.9687,0.992
2.148384383,-0.0489,0.2062,0.9694,0.992
2.152349576,-0.0459,0.2052,0.9665,0.989
2.156053191,-0.0486,0.2042,0.966,0.989
2.160442729,-0.0508,0.2052,0.966,0.989
2.164432729,-0.0503,0.2067,0.966,0.989
2.16835846,-0.0508,0.2077,0.9662,0.99
2.172410152,-0.0528,0.2062,0.966,0.989
2.180117037,-0.0528,0.2057,0.9657,0.989
2.184530268,-0.0501,0.2042,0.966,0.989
2.188654383,-0.0513,0.203,0.9655,0.988
2.200607999,-0.0552,0.2013,0.9662,0.989
2.205060037,-0.0555,0.2047,0.9726,0.995
2.209862537,-0.0552,0.2035,0.976,0.999
2.213630076,-0.0559,0.2013,0.978,1
2.217641729,-0.0547,0.2003,0.9809,1.003
2.221250152,-0.053,0.2001,0.9846,1.006
2.226357691,-0.0535,0.1991,0.9872,1.009
2.230157652,-0.053,0.1981,0.9899,1.011
2.23422746,-0.0528,0.1984,0.9894,1.011
2.237994114,-0.0501,0.1986,0.9899,1.011
2.243008268,-0.0503,0.1986,0.9909,1.012
2.246555922,-0.0479,0.1986,0.9902,1.011
